id,type,text1,text2,text3,text4,notes
station_chalcedon,CUSTOM,버려진 조선소. 골격 조립 부두는 비어 있습니다. 최근 전술적으로 중요하지 않은 선체 부분에 경무기 발사 표시가 있는 것으로 판단하면 이 스테이션은 표적 연습에 사용된 것으로 보입니다.,,흐릿한 빨간색 비상등이 부서진 도킹 링을 비춥니다. 길 잃은 천장 타일은 어두운 샤프트를 향해 회전하는 와이어 꼬임을 따릅니다. 생명의 흔적은 없습니다.,,
planet_chalcedon,CUSTOM,"초기 포자선에 의해 지구 생명체가 심어진 칼세돈은 최초의 인간 도착을 위해 녹색으로 피어났지만 곧 그 자체가 가혹한 고향임이 입증되었습니다. 원시 토종 이종생물 - 쿠마리 아루(Kumari Aru)의 충격적 디아스포라에서 유래한 것으로 이론화되거나 그 반대의 경우도 있음 - 모호한 생태학적 틈새에서 기이한 단세포와 동등한 형태로 지속됩니다. 표면은 계절에 따라 끝없이 날뛰는 거대한 폭풍우 세포에 의해 정기적으로 강타됩니다. 이러한 변동은 식물 성장을 위한 풍부한 매체를 제공하지만, 폭풍 사이의 고요함 속에서 빠르게 자라는 식물만이 기이한 위상수학으로 보호되는 희귀 지역 밖에서 살아남을 수 있습니다. 인간 식민지 주민들은 언제나 경외감과 두려움에 사로잡혀 있습니다.",,칼케돈의 인간 정착지는 격렬한 폭풍에 적응했습니다. 지하에 묻히지 않을 때 지역 건축물은 해당 섹터의 다른 곳의 가난한 세계를 지배하는 값싼 조립식 건물과 상충되는 일종의 공기 역학적 사이클론주의를 지향합니다.,,
spark,SHIP,자율 AI 전투기인 스파크는 강력하고 민첩한 요격기입니다. 인간 조종사를 보호할 필요가 없는 대신 섀시에 소형 쉴드 생성기가 탑재됩니다.,,,,
lux,SHIP,자율적인 AI 중전투기인 Lux는 적의 지점 방어 시스템을 혼란시키도록 설계된 IR 레이저와 조명탄 시스템으로 무장하고 있습니다. 무거운 목표물에 대한 공격 경로를 여는 데 가장 적합합니다.,,,,
flash,SHIP,자율적인 AI 전폭기인 Flash는 파괴적인 목적을 위해 위상 망토의 원리를 사용하는 고급 위상 근접 충전 탑재량을 탑재하고 있습니다.,,,,
lumen,SHIP,"Tri-Tachyon Corporation이 개발한 자율 AI 함대의 잔재입니다. 도메인(및 헤게모니) 법에 따라 불법이고 은하 구원 교회에 대한 혐오스러운 일인 이 창조물은 1차 AI 전쟁에서 섹터에서 제거되었습니다. 적어도 공식 기록에서는 그렇게 말하고 있습니다.
 
 Lumen은 다양한 도구 중 가장 적절한 도구를 사용하여 상대 대상을 괴롭히는 데 가장 적합한 빠르고 다목적 프리깃입니다. 루멘의 AI 코어는 전투 사양이 제시하는 것 이상으로 인간 선장을 약화시키는 좌절 효과를 생성하는 능력으로 유명했습니다.",,,,
glimmer,SHIP,"Tri-Tachyon Corporation이 개발한 자율 AI 함대의 잔재입니다. 도메인(및 헤게모니) 법에 따라 불법이고 은하 구원 교회에 대한 혐오스러운 일인 이 창조물은 1차 AI 전쟁에서 섹터에서 제거되었습니다. 적어도 공식 기록에서는 그렇게 말하고 있습니다.
 
 Glimmer는 다양한 에너지 무기로 장거리 지원 사격을 제공하여 적군에 대한 유동 압력을 유지합니다.
",,,,
fulgent,SHIP,"Tri-Tachyon Corporation이 개발한 자율 AI 함대의 잔재입니다. 도메인(및 헤게모니) 법에 따라 불법이고 은하 구원 교회에 대한 혐오스러운 일인 이 창조물은 1차 AI 전쟁에서 섹터에서 제거되었습니다. 적어도 공식 역사에서는 그렇게 말하고 있습니다.
 
 Fulgent는 전투선에서 자신의 위치를 차지하는 중무장 구축함입니다. Fulgent AI가 약점을 식별하면 뛰어난 기동성을 사용하여 비인간적 무자비하게 공격하기 때문입니다.",,,,
scintilla,SHIP,"Tri-Tachyon Corporation이 개발한 자율 AI 함대의 잔재입니다. 도메인(및 헤게모니) 법에 따라 불법이고 은하 구원 교회에 대한 혐오스러운 일인 이 창조물은 1차 AI 전쟁에서 섹터에서 제거되었습니다. 적어도 그것이 공식 역사가 말하는 방식입니다.
 
 Scintilla 경항공모함은 전투에서 드론 전투기의 두 날개를 배치할 수 있습니다. 광선 무기만 장착할 수 있지만 Scintilla는 엄청난 미사일 로드아웃을 견딜 수 있습니다.",,,,
apex,SHIP,"Tri-Tachyon Corporation이 개발한 자율 AI 함대의 잔재입니다. 도메인(및 헤게모니) 법에 따라 불법이고 은하 구원 교회에 대한 혐오스러운 일인 제1차 AI 전쟁에서 이러한 창조물은 섹터에서 제거되었습니다. 그래서 공식 기록에 따르면.
 
 유출된 내부 메모는 Apex가 고급 전투 시스템을 위한 마케팅 플랫폼 역할을 하기 위해 핵심 전투 원칙을 타협했다고 비판합니다. 여기에는 Tri-Tachyon 'Energy Bolt Coherer'(Apex가 풍부하게 장착할 수 있는 비빔 에너지 무기의 범위를 늘리기 위해 기발한 방패 물리학을 사용하는 것으로 추측됨)와 이중 터미네이터 드론 자동 단련 장치가 포함됩니다. 터미네이터 시스템의 하위 AI 인증은 1차 AI 전쟁을 포함하되 이에 국한되지 않는 특정 후속 역사적 재앙으로 인해 완전히 논쟁의 여지가 있을 때 계류 중이었습니다.",,,,
brilliant,SHIP,"Tri-Tachyon Corporation이 개발한 자율 AI 함대의 잔재입니다. 도메인(및 헤게모니) 법에 따라 불법이고 은하 구원 교회에 대한 혐오스러운 일인 이 창조물은 1차 AI 전쟁에서 섹터에서 제거되었습니다. 적어도 공식 역사에서는 그렇게 말하고 있습니다.
 
 전형적인 고급 TriTachyon 제품인 Brilliant급 순양함은 가능한 가장 진보된 에너지 무기 제품군을 장착하는 데 여유를 두지 않습니다. 전형적인 자율 함선의 경우 인간의 생명 유지나 신체 접근에 대한 양보가 없습니다. 수리는 함선 전체를 관통하는 무공압 도관을 통해 이동하는 반지능 유틸리티 드론 떼에 의해 수행됩니다.",,,,
radiant,SHIP,"Tri-Tachyon Corporation이 개발한 자율 AI 함대의 잔재입니다. 도메인(및 헤게모니) 법에 따라 불법이고 은하 구원 교회에 대한 혐오스러운 일인 이 창조물은 1차 AI 전쟁에서 섹터에서 제거되었습니다. 공식 역사에 따르면.
 
 Radiant 전함은 Tri-Tach VP의 부풀어오른 웅장함에 특별한 관대함을 받은 일부 해군 건축 유닛이 만든 터무니없는 푸른 하늘 디자인이었습니다. 제1차 AI 전쟁의 공식 및 기존 비공식 역사 모두 이 등급의 함선이 생산되었다는 언급을 전혀 하지 않습니다. 왜냐하면 통합 위상 스키머는 그러한 크기의 함선에서는 결코 안정적일 수 없기 때문입니다. 확실히 그것은 첫 번째 건너뛰기가 시작되면 기이하게 소용돌이치는 단명한 어린이 차원의 무한대로 폭발할 것입니다. 
 
 그럼에도 불구하고 여기 있습니다.",,,,
remnant_station2,SHIP,"Tri-Tachyon Corporation이 개발한 자율 AI 함대의 잔재입니다. 도메인(및 헤게모니) 법에 따라 불법이고 은하 구원 교회에 대한 혐오스러운 일인 이 창조물은 1차 AI 전쟁에서 섹터에서 제거되었습니다. 적어도 공식 역사에서는 그렇게 말하고 있습니다.
 
 이것은 완전히 무장하고 작동하는 자율 AI 전투 스테이션입니다. 이와 같은 스테이션은 전략적 수준에서 작동하는 AI 함대를 지원하는 연료 및 공급 창고, 로봇 공장, 명령 넥서스 및 무기 플랫폼 역할을 했습니다. 제1차 AI 전쟁 이후 대헤게몬이 행한 ""승리 선언"" 연설에서는 모든 AI 전투 기지가 파괴되었다고 명시했습니다.",,,,
colossus,SHIP,콜로서스(Colossus)는 원시적인 숙박 시설과 제한된 방어 무장을 갖추고 있음에도 불구하고 붕괴 후 구역의 조건에 매우 적합한 견고하고 존경받는 선체입니다. 도메인 프론티어 보급 함대의 핵심입니다. 꼭 필요한 것보다 두꺼운 선체 장갑은 자연과 인간 모두의 우주 위험으로부터 보호합니다.,,,,
colossus2,SHIP,이것은 Luddic Path의 충실한 무장 세력에 의해 무시무시한 공격 순양함으로 개조된 콜로서스 선체입니다. 화물 갑판을 접고 재용접하여 선체의 유효 장갑을 크게 두껍게 만들었으며 선체를 따라 추가 포탑을 설치했습니다. 선수에는 해머급 어뢰를 분산 발사할 수 있는 대형 무기 마운트가 영구적으로 부착되어 있습니다. 표준 엔진과 전력망은 전투 조건에서 짧은 시간 동안 과도한 화상을 입힐 수 있도록 무작위로 수정되어 전체 시스템 신뢰성이 크게 손실되었습니다. Atlas 슈퍼 화물선의 경제적 효율성. 꼭 필요한 것보다 두꺼운 선체 장갑은 자연과 인간 모두의 우주 위험으로부터 보호합니다.,,,,
colossus3,SHIP,"콜로서스(Colossus)는 처음에는 파테르(Pather) 무장세력에 의해 전쟁에 적합하게 개조되었지만, 진취적인 해적들이 곧 그들의 뒤를 따랐습니다. 마찬가지로 무계획적인 과정에서는 대부분의 화물 갑판이 무너지고 다시 용접되어 수많은 무기 배치가 점재하는 두꺼운 갑옷을 형성합니다. 그러나 기본 화물칸은 열려 있었고 전투기 LPC 칩을 수용하기 위해 해킹된 기계 부품을 제조하기 위한 소형 민간 단조 통을 추가하여 대용 전투기 발사대로 전환되었습니다. 단조는 선체의 기본 전력 시스템과 제대로 통합되지 않아 전체 성능이 신뢰할 수 없습니다.
 
 콜로서스 대형 화물선은 아틀라스 초대형 화물선의 잔혹한 경제적 효율성에 압도당하기 전에 도메인 프론티어 공급 함대의 핵심을 형성했습니다. 꼭 필요한 것보다 두꺼운 선체 장갑은 자연과 인간 모두의 우주 위험으로부터 보호합니다.",,,,
warning_beacon,CUSTOM,"완전 자동 경고 신호 장치입니다. 이론적인 작동과 수십만 사이클의 상향 범위로 스테이션 유지 반감기를 가능하게 하는 고체 전력 시스템을 포함합니다.
 
 기민한 우주선 선장은 이 경고에 귀를 기울일 것입니다.",,,,
station_abandoned_mining,CUSTOM,버려진 궤도 채굴 플랫폼인 이 스테이션은 주 표면에서 자원을 효율적으로 추출하는 데 사용되는 스카이훅을 고정하기 위해 건설되었습니다. 부품을 위해 벗겨진 지 오래 된 오래된 산업 모듈과 조용한 거주지 링은 충격과 항성 풍화 작용으로 인해 부식됩니다.,,"작동 중인 주요 스테이션 시스템은 없지만 몇 가지 길잃은 감마 소스와 일부 EM 누출이 있는데, 이는 백업 안전 시스템이 절망적인 작업을 수행하는 것으로 보입니다.",,
planet_gilead,CUSTOM,순례자의 길의 왕관이자 루드(Luddic) 신자들이 소중히 여기는 길르앗은 옛 땅과 맞먹는 낙원이라는 소문이 있습니다. 인류가 모독한 것; 그로부터 인류는 죄 가운데 유배되어 별들 사이에서 고통을 당하게 되었습니다. 그런 세계를 다시 찾을 수 있다는 것은 인류를 구원할 것이라는 약속이다.,,"길르앗의 얼굴은 가장 순수한 비단 구름, 하늘색 바다, 온화하고 구불구불한 황야의 신록 대륙에서 여러분에게 미소를 짓고 있습니다. 이곳의 교회는 엄숙한 정원사처럼 통치하여 인구가 잘 통제되고 러드가 한때 걸었던 땅을 기리는 데 충실하도록 보장합니다.",,
planet_asher,CUSTOM,"Asher는 참회와 노동으로 가득 찬 차갑고 건조한 세계입니다. 길르앗의 중공업 기지 전체가 교회의 루드딕 각성 운동(Luddic Awakening) 기간 동안 이곳으로 이전되었으며, 이는 언제나 실용적이었습니다. 페르세우스 구역의 영적 생활은 우주선 없이는 이루어질 수 없습니다.",,"종말론적인 먼지 폭풍이 잔혹한 하늘을 뒤덮고, 태양을 먼저 피처럼 붉게 물들인 후 따뜻함도 편안함도 제공하지 않는 방향 없는 빛으로 만듭니다. 
 
 광산에서 유출된 면죄액의 필요성은 정제소에서 제조된 다음 궤도에서 조립됩니다. Asher의 근면의 미덕은 아직 교회의 은밀한 수치이며, 특히 영적인 큐레이터들의 설교에서만 우회적으로 언급됩니다.",,
devastator,WEAPON,"본질적으로 속사 능력이 뛰어난 캐피탈 크기의 대공포인 데바스테이터는 광범위한 전투기 LPC 세트를 획득한 반항적인 세계에 대응하여 일반 부품을 사용하여 도메인 아르마다(Domain Armada)에서 개발되었습니다.
 
 세 개의 배럴이 폭발성 발사체를 빠르게 발사합니다. . 빠른 발사 속도로 인해 너무 많은 양의 탄약이 생성되어 근접 탐지기가 다소 신뢰할 수 없게 되어 겉보기에 무작위 범위에서 발사됩니다. 놀라운 현장 결과 이후 오차 범위는 허용 가능한 것으로 간주되었습니다.
 
 데바스테이터의 한 번의 일제사격으로 전투기 날개나 미사일 비행을 제거할 수 있지만, 포탄은 더 크거나 더 먼 목표물에 대해 제한적으로만 사용할 수 있습니다.",,,,
